,event_id,load_id,trip_id,event_type,facility_id,scheduled_datetime,actual_datetime,detention_minutes,on_time_flag,location_city,location_state
115343,EVT00115344,LOAD00057672,TRIP00057672,Delivery,FAC00020,2026-01-14 09:03:53.643519,2026-01-14 08:02:35.896567,0.0,True,New York,NY
115344,EVT00115345,LOAD00057673,TRIP00057673,Pickup,FAC00015,2026-01-12 10:00:00.000000,2026-01-12 10:45:16.872416,54.0,True,Kansas City,MO
115345,EVT00115346,LOAD00057673,TRIP00057673,Delivery,FAC00014,2026-01-13 16:51:16.872416,2026-01-13 18:18:28.671133,232.0,True,Portland,OR
115346,EVT00115347,LOAD00057674,TRIP00057674,Pickup,FAC00040,2026-01-12 15:00:00.000000,2026-01-12 18:41:59.473141,175.0,False,Columbus,OH
115347,EVT00115348,LOAD00057674,TRIP00057674,Delivery,FAC00006,2026-01-13 06:35:59.473141,2026-01-13 04:10:24.908505,29.0,False,Minneapolis,MN
115348,EVT00115349,LOAD00057675,TRIP00057675,Pickup,FAC00030,2026-01-12 10:00:00.000000,2026-01-12 08:49:01.179262,38.0,True,Kansas City,MO
115349,EVT00115350,LOAD00057675,TRIP00057675,Delivery,FAC00042,2026-01-13 11:19:01.179262,2026-01-13 10:50:55.976218,0.0,True,Los Angeles,CA
115350,EVT00115351,LOAD00057676,TRIP00057676,Pickup,FAC00023,2026-01-12 16:00:00.000000,2026-01-12 17:55:52.289141,98.0,True,Chicago,IL
115351,EVT00115352,LOAD00057676,TRIP00057676,Delivery,FAC00039,2026-01-14 03:25:52.289141,2026-01-14 08:39:54.969970,0.0,False,Portland,OR
115352,EVT00115353,LOAD00057677,TRIP00057677,Pickup,FAC00042,2026-01-12 14:00:00.000000,2026-01-12 13:10:48.577571,175.0,True,Minneapolis,MN
115353,EVT00115354,LOAD00057677,TRIP00057677,Delivery,FAC00020,2026-01-13 17:34:48.577571,2026-01-13 21:48:46.159124,197.0,False,Los Angeles,CA
115354,EVT00115355,LOAD00057678,TRIP00057678,Pickup,FAC00043,2026-01-12 08:00:00.000000,2026-01-12 09:44:57.916953,173.0,True,Denver,CO
115355,EVT00115356,LOAD00057678,TRIP00057678,Delivery,FAC00011,2026-01-12 20:56:57.916953,2026-01-12 19:02:27.129564,65.0,True,Kansas City,MO
115356,EVT00115357,LOAD00057679,TRIP00057679,Pickup,FAC00010,2026-01-12 09:00:00.000000,2026-01-12 09:43:39.624630,0.0,True,Miami,FL
115357,EVT00115358,LOAD00057679,TRIP00057679,Delivery,FAC00032,2026-01-13 04:25:39.624630,2026-01-13 02:33:53.006433,103.0,True,Philadelphia,PA
115358,EVT00115359,LOAD00057680,TRIP00057680,Pickup,FAC00015,2026-01-12 17:00:00.000000,2026-01-12 17:08:57.149257,124.0,True,Kansas City,MO
115359,EVT00115360,LOAD00057680,TRIP00057680,Delivery,FAC00004,2026-01-13 02:20:57.149257,2026-01-13 04:23:51.357543,234.0,False,Indianapolis,IN
115360,EVT00115361,LOAD00057681,TRIP00057681,Pickup,FAC00033,2026-01-12 15:00:00.000000,2026-01-12 16:07:28.735334,0.0,True,Chicago,IL
115361,EVT00115362,LOAD00057681,TRIP00057681,Delivery,FAC00040,2026-01-14 04:37:28.735334,2026-01-14 06:45:46.416269,3.0,False,Los Angeles,CA
115362,EVT00115363,LOAD00057682,TRIP00057682,Pickup,FAC00012,2026-01-12 07:00:00.000000,2026-01-12 07:00:02.963747,102.0,True,Minneapolis,MN
115363,EVT00115364,LOAD00057682,TRIP00057682,Delivery,FAC00008,2026-01-13 07:48:02.963747,2026-01-13 11:18:06.021567,0.0,False,Houston,TX
115364,EVT00115365,LOAD00057683,TRIP00057683,Pickup,FAC00033,2026-01-12 10:00:00.000000,2026-01-12 09:53:32.271072,90.0,True,Minneapolis,MN
115365,EVT00115366,LOAD00057683,TRIP00057683,Delivery,FAC00042,2026-01-13 12:53:32.271072,2026-01-13 14:53:56.561353,94.0,False,Los Angeles,CA
115366,EVT00115367,LOAD00057684,TRIP00057684,Pickup,FAC00029,2026-01-12 07:00:00.000000,2026-01-12 09:27:11.050395,131.0,False,Portland,OR
115367,EVT00115368,LOAD00057684,TRIP00057684,Delivery,FAC00020,2026-01-13 22:57:11.050395,2026-01-13 20:28:01.268493,137.0,False,Columbus,OH
115368,EVT00115369,LOAD00057685,TRIP00057685,Pickup,FAC00013,2026-01-12 17:00:00.000000,2026-01-12 19:15:51.010430,95.0,False,Portland,OR
115369,EVT00115370,LOAD00057685,TRIP00057685,Delivery,FAC00008,2026-01-14 09:15:51.010430,2026-01-14 11:28:29.501778,0.0,False,Columbus,OH
115370,EVT00115371,LOAD00057686,TRIP00057686,Pickup,FAC00039,2026-01-13 07:00:00.000000,2026-01-13 06:11:39.770995,154.0,True,Minneapolis,MN
115371,EVT00115372,LOAD00057686,TRIP00057686,Delivery,FAC00020,2026-01-14 01:23:39.770995,2026-01-14 01:00:21.386595,93.0,True,Atlanta,GA
115372,EVT00115373,LOAD00057687,TRIP00057687,Pickup,FAC00037,2026-01-13 07:00:00.000000,2026-01-13 08:16:37.286976,102.0,True,Houston,TX
115373,EVT00115374,LOAD00057687,TRIP00057687,Delivery,FAC00015,2026-01-15 02:22:37.286976,2026-01-15 02:06:25.401828,231.0,True,Portland,OR
115374,EVT00115375,LOAD00057688,TRIP00057688,Pickup,FAC00022,2026-01-13 11:00:00.000000,2026-01-13 13:25:43.887490,0.0,False,New York,NY
115375,EVT00115376,LOAD00057688,TRIP00057688,Delivery,FAC00025,2026-01-13 15:13:43.887490,2026-01-13 19:57:06.792839,232.0,False,Philadelphia,PA
115376,EVT00115377,LOAD00057689,TRIP00057689,Pickup,FAC00028,2026-01-13 17:00:00.000000,2026-01-13 17:19:18.157956,27.0,True,Dallas,TX
115377,EVT00115378,LOAD00057689,TRIP00057689,Delivery,FAC00049,2026-01-14 09:01:18.157956,2026-01-14 10:26:18.251962,178.0,True,Denver,CO
115378,EVT00115379,LOAD00057690,TRIP00057690,Pickup,FAC00012,2026-01-13 18:00:00.000000,2026-01-13 16:27:33.848148,29.0,True,Charlotte,NC
115379,EVT00115380,LOAD00057690,TRIP00057690,Delivery,FAC00011,2026-01-15 14:27:33.848148,2026-01-15 17:12:18.070029,26.0,False,Portland,OR
115380,EVT00115381,LOAD00057691,TRIP00057691,Pickup,FAC00017,2026-01-13 14:00:00.000000,2026-01-13 14:06:10.386664,5.0,True,Philadelphia,PA
115381,EVT00115382,LOAD00057691,TRIP00057691,Delivery,FAC00003,2026-01-14 08:54:10.386664,2026-01-14 07:35:11.758014,152.0,True,Minneapolis,MN
115382,EVT00115383,LOAD00057692,TRIP00057692,Pickup,FAC00005,2026-01-13 08:00:00.000000,2026-01-13 06:10:32.645020,0.0,True,Memphis,TN
115383,EVT00115384,LOAD00057692,TRIP00057692,Delivery,FAC00018,2026-01-13 20:16:32.645020,2026-01-13 23:32:16.105750,182.0,False,Minneapolis,MN
115384,EVT00115385,LOAD00057693,TRIP00057693,Pickup,FAC00037,2026-01-13 16:00:00.000000,2026-01-13 16:29:41.166443,85.0,True,Detroit,MI
115385,EVT00115386,LOAD00057693,TRIP00057693,Delivery,FAC00047,2026-01-14 15:05:41.166443,2026-01-14 18:23:11.286995,92.0,False,Houston,TX
115386,EVT00115387,LOAD00057694,TRIP00057694,Pickup,FAC00015,2026-01-13 15:00:00.000000,2026-01-13 17:59:49.945276,0.0,False,Phoenix,AZ
115387,EVT00115388,LOAD00057694,TRIP00057694,Delivery,FAC00045,2026-01-15 19:41:49.945276,2026-01-15 18:19:47.670175,97.0,True,Philadelphia,PA
115388,EVT00115389,LOAD00057695,TRIP00057695,Pickup,FAC00012,2026-01-13 10:00:00.000000,2026-01-13 09:37:48.733625,14.0,True,Dallas,TX
115389,EVT00115390,LOAD00057695,TRIP00057695,Delivery,FAC00048,2026-01-13 23:25:48.733625,2026-01-14 03:35:22.334227,87.0,False,Denver,CO
115390,EVT00115391,LOAD00057696,TRIP00057696,Pickup,FAC00049,2026-01-13 13:00:00.000000,2026-01-13 13:10:50.697583,0.0,True,Philadelphia,PA
115391,EVT00115392,LOAD00057696,TRIP00057696,Delivery,FAC00037,2026-01-15 18:16:50.697583,2026-01-15 18:41:06.487464,207.0,True,Seattle,WA
115392,EVT00115393,LOAD00057697,TRIP00057697,Pickup,FAC00008,2026-01-13 10:00:00.000000,2026-01-13 11:48:39.613863,131.0,True,Phoenix,AZ
115393,EVT00115394,LOAD00057697,TRIP00057697,Delivery,FAC00020,2026-01-14 11:24:39.613863,2026-01-14 14:18:06.451517,128.0,False,Kansas City,MO
115394,EVT00115395,LOAD00057698,TRIP00057698,Pickup,FAC00034,2026-01-13 08:00:00.000000,2026-01-13 11:12:43.630023,63.0,False,Dallas,TX
115395,EVT00115396,LOAD00057698,TRIP00057698,Delivery,FAC00050,2026-01-14 14:54:43.630023,2026-01-14 20:06:29.673683,45.0,False,New York,NY
115396,EVT00115397,LOAD00057699,TRIP00057699,Pickup,FAC00040,2026-01-13 15:00:00.000000,2026-01-13 17:55:11.079572,9.0,False,New York,NY
115397,EVT00115398,LOAD00057699,TRIP00057699,Delivery,FAC00033,2026-01-14 02:55:11.079572,2026-01-14 03:10:07.361924,80.0,True,Columbus,OH
115398,EVT00115399,LOAD00057700,TRIP00057700,Pickup,FAC00022,2026-01-13 08:00:00.000000,2026-01-13 08:06:11.966204,49.0,True,Charlotte,NC
115399,EVT00115400,LOAD00057700,TRIP00057700,Delivery,FAC00041,2026-01-13 18:36:11.966204,2026-01-13 16:27:07.855992,231.0,False,Memphis,TN
115400,EVT00115401,LOAD00057701,TRIP00057701,Pickup,FAC00020,2026-01-13 14:00:00.000000,2026-01-13 13:41:05.049112,50.0,True,Dallas,TX
115401,EVT00115402,LOAD00057701,TRIP00057701,Delivery,FAC00009,2026-01-14 17:17:05.049112,2026-01-14 19:35:34.874580,0.0,False,New York,NY
115402,EVT00115403,LOAD00057702,TRIP00057702,Pickup,FAC00019,2026-01-13 09:00:00.000000,2026-01-13 11:21:13.654941,123.0,False,New York,NY
115403,EVT00115404,LOAD00057702,TRIP00057702,Delivery,FAC00044,2026-01-13 12:45:13.654941,2026-01-13 11:54:19.460669,212.0,True,Philadelphia,PA
115404,EVT00115405,LOAD00057703,TRIP00057703,Pickup,FAC00031,2026-01-13 14:00:00.000000,2026-01-13 12:37:43.654721,138.0,True,Dallas,TX
115405,EVT00115406,LOAD00057703,TRIP00057703,Delivery,FAC00019,2026-01-14 03:25:43.654721,2026-01-14 02:23:13.416931,28.0,True,Indianapolis,IN
115406,EVT00115407,LOAD00057704,TRIP00057704,Pickup,FAC00013,2026-01-13 06:00:00.000000,2026-01-13 08:25:02.777016,46.0,False,Seattle,WA
115407,EVT00115408,LOAD00057704,TRIP00057704,Delivery,FAC00009,2026-01-14 23:01:02.777016,2026-01-15 00:21:38.821266,140.0,True,Houston,TX
115408,EVT00115409,LOAD00057705,TRIP00057705,Pickup,FAC00035,2026-01-13 11:00:00.000000,2026-01-13 14:39:07.821605,114.0,False,Chicago,IL
115409,EVT00115410,LOAD00057705,TRIP00057705,Delivery,FAC00023,2026-01-15 00:09:07.821605,2026-01-14 22:04:50.827683,152.0,False,Portland,OR
115410,EVT00115411,LOAD00057706,TRIP00057706,Pickup,FAC00012,2026-01-13 10:00:00.000000,2026-01-13 11:09:00.134038,131.0,True,Kansas City,MO
115411,EVT00115412,LOAD00057706,TRIP00057706,Delivery,FAC00042,2026-01-13 23:39:00.134038,2026-01-14 01:45:01.919461,41.0,False,Atlanta,GA
115412,EVT00115413,LOAD00057707,TRIP00057707,Pickup,FAC00020,2026-01-13 09:00:00.000000,2026-01-13 12:34:12.113074,31.0,False,Columbus,OH
115413,EVT00115414,LOAD00057707,TRIP00057707,Delivery,FAC00007,2026-01-15 00:04:12.113074,2026-01-15 01:20:35.005140,0.0,True,Portland,OR
115414,EVT00115415,LOAD00057708,TRIP00057708,Pickup,FAC00046,2026-01-13 07:00:00.000000,2026-01-13 10:46:42.788262,36.0,False,Minneapolis,MN
115415,EVT00115416,LOAD00057708,TRIP00057708,Delivery,FAC00005,2026-01-14 22:28:42.788262,2026-01-15 03:31:15.869710,101.0,False,Los Angeles,CA
115416,EVT00115417,LOAD00057709,TRIP00057709,Pickup,FAC00044,2026-01-13 09:00:00.000000,2026-01-13 07:10:52.336514,124.0,True,Detroit,MI
115417,EVT00115418,LOAD00057709,TRIP00057709,Delivery,FAC00041,2026-01-14 08:10:52.336514,2026-01-14 07:45:46.920914,183.0,True,Houston,TX
115418,EVT00115419,LOAD00057710,TRIP00057710,Pickup,FAC00023,2026-01-13 09:00:00.000000,2026-01-13 08:13:27.989270,127.0,True,Phoenix,AZ
115419,EVT00115420,LOAD00057710,TRIP00057710,Delivery,FAC00005,2026-01-14 04:01:27.989270,2026-01-14 08:02:52.850260,168.0,False,Kansas City,MO
115420,EVT00115421,LOAD00057711,TRIP00057711,Pickup,FAC00043,2026-01-13 08:00:00.000000,2026-01-13 11:18:17.860564,0.0,False,Minneapolis,MN
115421,EVT00115422,LOAD00057711,TRIP00057711,Delivery,FAC00032,2026-01-14 21:00:17.860564,2026-01-14 19:43:46.853194,135.0,True,Los Angeles,CA
115422,EVT00115423,LOAD00057712,TRIP00057712,Pickup,FAC00043,2026-01-13 14:00:00.000000,2026-01-13 15:06:48.673881,98.0,True,Miami,FL
115423,EVT00115424,LOAD00057712,TRIP00057712,Delivery,FAC00013,2026-01-14 09:30:48.673881,2026-01-14 09:22:39.999670,223.0,True,Philadelphia,PA
115424,EVT00115425,LOAD00057713,TRIP00057713,Pickup,FAC00035,2026-01-13 17:00:00.000000,2026-01-13 15:56:31.070252,94.0,True,Portland,OR
115425,EVT00115426,LOAD00057713,TRIP00057713,Delivery,FAC00041,2026-01-13 19:08:31.070252,2026-01-13 23:59:08.447176,229.0,False,Seattle,WA
115426,EVT00115427,LOAD00057714,TRIP00057714,Pickup,FAC00022,2026-01-13 06:00:00.000000,2026-01-13 05:14:10.360350,19.0,True,Charlotte,NC
115427,EVT00115428,LOAD00057714,TRIP00057714,Delivery,FAC00027,2026-01-15 01:14:10.360350,2026-01-14 22:48:06.227533,0.0,False,Seattle,WA
115428,EVT00115429,LOAD00057715,TRIP00057715,Pickup,FAC00046,2026-01-13 10:00:00.000000,2026-01-13 11:03:26.118712,137.0,True,Memphis,TN
115429,EVT00115430,LOAD00057715,TRIP00057715,Delivery,FAC00047,2026-01-14 19:03:26.118712,2026-01-15 00:47:14.747945,45.0,False,Los Angeles,CA
115430,EVT00115431,LOAD00057716,TRIP00057716,Pickup,FAC00020,2026-01-13 15:00:00.000000,2026-01-13 18:00:46.845617,118.0,False,Kansas City,MO
115431,EVT00115432,LOAD00057716,TRIP00057716,Delivery,FAC00004,2026-01-14 22:24:46.845617,2026-01-14 19:34:41.537741,114.0,False,Portland,OR
115432,EVT00115433,LOAD00057717,TRIP00057717,Pickup,FAC00026,2026-01-13 17:00:00.000000,2026-01-13 18:23:33.296969,159.0,True,Houston,TX
115433,EVT00115434,LOAD00057717,TRIP00057717,Delivery,FAC00003,2026-01-14 15:35:33.296969,2026-01-14 19:54:19.101635,191.0,False,Detroit,MI
115434,EVT00115435,LOAD00057718,TRIP00057718,Pickup,FAC00041,2026-01-13 18:00:00.000000,2026-01-13 16:31:50.708577,154.0,True,Charlotte,NC
115435,EVT00115436,LOAD00057718,TRIP00057718,Delivery,FAC00001,2026-01-15 19:49:50.708577,2026-01-15 23:03:41.792665,45.0,False,Portland,OR
115436,EVT00115437,LOAD00057719,TRIP00057719,Pickup,FAC00019,2026-01-13 15:00:00.000000,2026-01-13 16:17:28.564253,126.0,True,Phoenix,AZ
115437,EVT00115438,LOAD00057719,TRIP00057719,Delivery,FAC00047,2026-01-14 11:35:28.564253,2026-01-14 10:51:01.865788,181.0,True,Kansas City,MO
115438,EVT00115439,LOAD00057720,TRIP00057720,Pickup,FAC00042,2026-01-13 13:00:00.000000,2026-01-13 12:22:40.056293,131.0,True,Denver,CO
115439,EVT00115440,LOAD00057720,TRIP00057720,Delivery,FAC00003,2026-01-14 00:46:40.056293,2026-01-14 06:10:15.595385,181.0,False,Kansas City,MO
115440,EVT00115441,LOAD00057721,TRIP00057721,Pickup,FAC00045,2026-01-13 16:00:00.000000,2026-01-13 15:30:50.425777,0.0,True,Columbus,OH
115441,EVT00115442,LOAD00057721,TRIP00057721,Delivery,FAC00015,2026-01-15 09:48:50.425777,2026-01-15 10:29:49.199627,188.0,True,Los Angeles,CA
115442,EVT00115443,LOAD00057722,TRIP00057722,Pickup,FAC00007,2026-01-13 07:00:00.000000,2026-01-13 06:54:42.927640,139.0,True,Kansas City,MO
115443,EVT00115444,LOAD00057722,TRIP00057722,Delivery,FAC00029,2026-01-14 08:54:42.927640,2026-01-14 13:35:56.794583,0.0,False,Los Angeles,CA
115444,EVT00115445,LOAD00057723,TRIP00057723,Pickup,FAC00002,2026-01-13 18:00:00.000000,2026-01-13 18:34:02.052962,2.0,True,Miami,FL
115445,EVT00115446,LOAD00057723,TRIP00057723,Delivery,FAC00032,2026-01-14 18:04:02.052962,2026-01-14 16:27:19.100569,159.0,True,Dallas,TX
115446,EVT00115447,LOAD00057724,TRIP00057724,Pickup,FAC00017,2026-01-13 14:00:00.000000,2026-01-13 12:36:00.738266,74.0,True,Columbus,OH
115447,EVT00115448,LOAD00057724,TRIP00057724,Delivery,FAC00040,2026-01-14 00:48:00.738266,2026-01-14 06:19:35.720241,183.0,False,Kansas City,MO
115448,EVT00115449,LOAD00057725,TRIP00057725,Pickup,FAC00021,2026-01-13 15:00:00.000000,2026-01-13 15:04:00.000632,0.0,True,Philadelphia,PA
115449,EVT00115450,LOAD00057725,TRIP00057725,Delivery,FAC00042,2026-01-15 17:58:00.000632,2026-01-15 23:50:42.731213,235.0,False,Seattle,WA
115450,EVT00115451,LOAD00057726,TRIP00057726,Pickup,FAC00039,2026-01-13 17:00:00.000000,2026-01-13 19:51:41.766141,91.0,False,Charlotte,NC
115451,EVT00115452,LOAD00057726,TRIP00057726,Delivery,FAC00020,2026-01-14 05:51:41.766141,2026-01-14 03:19:25.541470,34.0,False,Memphis,TN
115452,EVT00115453,LOAD00057727,TRIP00057727,Pickup,FAC00023,2026-01-13 18:00:00.000000,2026-01-13 18:47:29.535043,43.0,True,Dallas,TX
115453,EVT00115454,LOAD00057727,TRIP00057727,Delivery,FAC00006,2026-01-14 10:41:29.535043,2026-01-14 11:50:34.249440,94.0,True,Indianapolis,IN
115454,EVT00115455,LOAD00057728,TRIP00057728,Pickup,FAC00022,2026-01-13 08:00:00.000000,2026-01-13 07:39:30.895945,0.0,True,Phoenix,AZ
115455,EVT00115456,LOAD00057728,TRIP00057728,Delivery,FAC00033,2026-01-14 06:33:30.895945,2026-01-14 10:56:53.296891,100.0,False,Kansas City,MO
115456,EVT00115457,LOAD00057729,TRIP00057729,Pickup,FAC00001,2026-01-13 08:00:00.000000,2026-01-13 08:35:55.564402,0.0,True,Philadelphia,PA
115457,EVT00115458,LOAD00057729,TRIP00057729,Delivery,FAC00021,2026-01-15 14:35:55.564402,2026-01-15 18:16:41.335868,39.0,False,Seattle,WA
115458,EVT00115459,LOAD00057730,TRIP00057730,Pickup,FAC00033,2026-01-13 12:00:00.000000,2026-01-13 13:52:31.814430,61.0,True,Atlanta,GA
115459,EVT00115460,LOAD00057730,TRIP00057730,Delivery,FAC00038,2026-01-14 03:28:31.814430,2026-01-14 05:31:33.007780,113.0,False,Miami,FL
115460,EVT00115461,LOAD00057731,TRIP00057731,Pickup,FAC00013,2026-01-13 06:00:00.000000,2026-01-13 04:43:45.981616,100.0,True,Charlotte,NC
115461,EVT00115462,LOAD00057731,TRIP00057731,Delivery,FAC00048,2026-01-13 14:07:45.981616,2026-01-13 14:25:19.189695,148.0,True,Memphis,TN
115462,EVT00115463,LOAD00057732,TRIP00057732,Pickup,FAC00006,2026-01-13 11:00:00.000000,2026-01-13 14:47:26.664842,0.0,False,Philadelphia,PA
115463,EVT00115464,LOAD00057732,TRIP00057732,Delivery,FAC00009,2026-01-13 16:17:26.664842,2026-01-13 15:24:49.230689,19.0,True,New York,NY
115464,EVT00115465,LOAD00057733,TRIP00057733,Pickup,FAC00025,2026-01-13 13:00:00.000000,2026-01-13 13:54:26.840603,21.0,True,Minneapolis,MN
115465,EVT00115466,LOAD00057733,TRIP00057733,Delivery,FAC00001,2026-01-14 19:48:26.840603,2026-01-14 20:26:11.957591,0.0,True,Los Angeles,CA
115466,EVT00115467,LOAD00057734,TRIP00057734,Pickup,FAC00047,2026-01-13 13:00:00.000000,2026-01-13 13:34:35.286755,46.0,True,Kansas City,MO
115467,EVT00115468,LOAD00057734,TRIP00057734,Delivery,FAC00028,2026-01-14 17:46:35.286755,2026-01-14 22:35:54.103598,4.0,False,Portland,OR
115468,EVT00115469,LOAD00057735,TRIP00057735,Pickup,FAC00017,2026-01-13 18:00:00.000000,2026-01-13 17:45:54.235235,155.0,True,Las Vegas,NV
115469,EVT00115470,LOAD00057735,TRIP00057735,Delivery,FAC00042,2026-01-14 20:21:54.235235,2026-01-14 18:04:44.151957,187.0,False,Kansas City,MO
115470,EVT00115471,LOAD00057736,TRIP00057736,Pickup,FAC00022,2026-01-13 11:00:00.000000,2026-01-13 10:25:01.337252,82.0,True,Philadelphia,PA
115471,EVT00115472,LOAD00057736,TRIP00057736,Delivery,FAC00032,2026-01-15 11:25:01.337252,2026-01-15 13:15:16.822540,223.0,True,Seattle,WA
115472,EVT00115473,LOAD00057737,TRIP00057737,Pickup,FAC00048,2026-01-13 07:00:00.000000,2026-01-13 07:16:31.590976,126.0,True,Kansas City,MO
115473,EVT00115474,LOAD00057737,TRIP00057737,Delivery,FAC00046,2026-01-13 19:10:31.590976,2026-01-13 19:37:08.590056,160.0,True,Atlanta,GA
115474,EVT00115475,LOAD00057738,TRIP00057738,Pickup,FAC00010,2026-01-13 06:00:00.000000,2026-01-13 07:41:45.270337,56.0,True,Kansas City,MO
115475,EVT00115476,LOAD00057738,TRIP00057738,Delivery,FAC00010,2026-01-13 18:11:45.270337,2026-01-13 19:22:40.229951,10.0,True,Indianapolis,IN
115476,EVT00115477,LOAD00057739,TRIP00057739,Pickup,FAC00012,2026-01-13 12:00:00.000000,2026-01-13 13:16:57.218202,160.0,True,Kansas City,MO
115477,EVT00115478,LOAD00057739,TRIP00057739,Delivery,FAC00015,2026-01-14 16:16:57.218202,2026-01-14 21:27:15.551877,51.0,False,Portland,OR
115478,EVT00115479,LOAD00057740,TRIP00057740,Pickup,FAC00007,2026-01-13 10:00:00.000000,2026-01-13 10:52:53.794525,0.0,True,Las Vegas,NV
115479,EVT00115480,LOAD00057740,TRIP00057740,Delivery,FAC00048,2026-01-14 10:40:53.794525,2026-01-14 08:33:47.728299,98.0,False,Kansas City,MO
115480,EVT00115481,LOAD00057741,TRIP00057741,Pickup,FAC00005,2026-01-13 17:00:00.000000,2026-01-13 19:25:22.854622,114.0,False,Philadelphia,PA
115481,EVT00115482,LOAD00057741,TRIP00057741,Delivery,FAC00039,2026-01-14 17:07:22.854622,2026-01-14 15:31:41.150827,0.0,True,Minneapolis,MN
115482,EVT00115483,LOAD00057742,TRIP00057742,Pickup,FAC00033,2026-01-13 07:00:00.000000,2026-01-13 10:41:44.112666,34.0,False,Columbus,OH
115483,EVT00115484,LOAD00057742,TRIP00057742,Delivery,FAC00003,2026-01-13 23:59:44.112666,2026-01-13 22:12:18.882896,51.0,True,Minneapolis,MN
115484,EVT00115485,LOAD00057743,TRIP00057743,Pickup,FAC00001,2026-01-13 16:00:00.000000,2026-01-13 18:05:55.886820,125.0,False,Phoenix,AZ
115485,EVT00115486,LOAD00057743,TRIP00057743,Delivery,FAC00044,2026-01-14 05:23:55.886820,2026-01-14 07:04:08.729922,171.0,True,Denver,CO
115486,EVT00115487,LOAD00057744,TRIP00057744,Pickup,FAC00024,2026-01-13 17:00:00.000000,2026-01-13 15:22:41.436747,156.0,True,Memphis,TN
115487,EVT00115488,LOAD00057744,TRIP00057744,Delivery,FAC00009,2026-01-14 04:22:41.436747,2026-01-14 06:53:24.222382,107.0,False,Minneapolis,MN
115488,EVT00115489,LOAD00057745,TRIP00057745,Pickup,FAC00040,2026-01-13 18:00:00.000000,2026-01-13 18:14:30.029911,72.0,True,Kansas City,MO
115489,EVT00115490,LOAD00057745,TRIP00057745,Delivery,FAC00046,2026-01-14 03:38:30.029911,2026-01-14 03:39:21.482734,212.0,True,Indianapolis,IN
115490,EVT00115491,LOAD00057746,TRIP00057746,Pickup,FAC00009,2026-01-13 14:00:00.000000,2026-01-13 14:56:03.715109,56.0,True,Columbus,OH
115491,EVT00115492,LOAD00057746,TRIP00057746,Delivery,FAC00031,2026-01-13 22:20:03.715109,2026-01-13 20:47:06.986406,78.0,True,Philadelphia,PA
115492,EVT00115493,LOAD00057747,TRIP00057747,Pickup,FAC00047,2026-01-13 10:00:00.000000,2026-01-13 11:59:25.353434,158.0,True,Phoenix,AZ
115493,EVT00115494,LOAD00057747,TRIP00057747,Delivery,FAC00018,2026-01-14 12:23:25.353434,2026-01-14 10:17:28.047587,98.0,False,Kansas City,MO
115494,EVT00115495,LOAD00057748,TRIP00057748,Pickup,FAC00027,2026-01-13 07:00:00.000000,2026-01-13 06:17:08.045941,172.0,True,Philadelphia,PA
115495,EVT00115496,LOAD00057748,TRIP00057748,Delivery,FAC00022,2026-01-13 07:41:08.045941,2026-01-13 05:15:47.744630,82.0,False,New York,NY
115496,EVT00115497,LOAD00057749,TRIP00057749,Pickup,FAC00038,2026-01-13 10:00:00.000000,2026-01-13 08:52:09.217002,24.0,True,Columbus,OH
115497,EVT00115498,LOAD00057749,TRIP00057749,Delivery,FAC00032,2026-01-13 21:10:09.217002,2026-01-14 00:29:19.805436,93.0,False,Minneapolis,MN
115498,EVT00115499,LOAD00057750,TRIP00057750,Pickup,FAC00027,2026-01-13 13:00:00.000000,2026-01-13 16:08:03.524484,81.0,False,Memphis,TN
